"debamlen";"mikeisaac"
"paulkrugman";"andrewchow"
"debamlen";"malinagilchrist"
"debamlen";"debamlen"
"michaelde la merced";"michaelcooper"
"debamlen";"maggiehaberman"
"brooksbarnes";"malinagilchrist"
"debamlen";"michaelcooper"
"debamlen";"debamlen"
"michaelde la merced";"mikeisaac"
"debamlen";"debamlen"
"paulkrugman";"alanrappeport"
"michaelcooper";"malinagilchrist"
"andrewrevkin";"malinagilchrist"
"debamlen";"alanrappeport"
"michaelde la merced";"michaelde la merced"
"debamlen";"debamlen"
"mikeisaac";"debamlen"
"patrickhealy";"malinagilchrist"
"alanrappeport";"mikeisaac"
"debamlen";"paulkrugman"
"paulkrugman";"maggiehaberman"
"debamlen";"mikeisaac"
"debamlen";"patrickhealy"
"mikeisaac";"debamlen"
"andrewrevkin";"michaelcooper"
"alanrappeport";"debamlen"
"andrewrevkin";"andrewrevkin"
"debamlen";"debamlen"
"debamlen";"michaelcooper"
"debamlen";"andrewrevkin"
"patrickhealy";"andrewrevkin"
"mikeisaac";"michaelde la merced"
"debamlen";"jeremyegner"
"andrewrevkin";"debamlen"
"michaelde la merced";"andrewchow"
"paulkrugman";"alanrappeport"
"debamlen";"malinagilchrist"
"paulkrugman";"michaelde la merced"
"debamlen";"patrickhealy"
"debamlen";"patrickhealy"
"jeremyegner";"andrewrevkin"
"paulkrugman";"patrickhealy"
"debamlen";"debamlen"
"debamlen";"andrewrevkin"
"paulkrugman";"maggiehaberman"
"michaelde la merced";"andreakannapell"
"debamlen";"maggiehaberman"
"paulkrugman";"malinagilchrist"
"paulkrugman";"jeremyegner"
"michaelde la merced";"jeremyegner"
"alanrappeport";"alanrappeport"
"debamlen";"mikeisaac"
"debamlen";"michaelcooper"
"brooksbarnes";"maggiehaberman"
"brooksbarnes";"andrewchow"
"michaelde la merced";"andreakannapell"
"michaelde la merced";"patrickhealy"
"debamlen";"andreakannapell"
"brooksbarnes";"brooksbarnes"
"debamlen";"andrewrevkin"
"jeremyegner";"malinagilchrist"
"paulkrugman";"paulkrugman"
"malinagilchrist";"mikeisaac"
"alanrappeport";"michaelcooper"
"andrewrevkin";"andrewchow"
"patrickhealy";"jeremyegner"
"michaelcooper";"paulkrugman"
"debamlen";"michaelde la merced"
"alanrappeport";"debamlen"
"michaelcooper";"andrewchow"
"michaelde la merced";"malinagilchrist"
"debamlen";"alanrappeport"
"michaelde la merced";"andrewchow"
"debamlen";"malinagilchrist"
"michaelde la merced";"brooksbarnes"
"debamlen";"mikeisaac"
"debamlen";"alanrappeport"
"paulkrugman";"patrickhealy"
"malinagilchrist";"michaelde la merced"
"mikeisaac";"michaelde la merced"
"debamlen";"paulkrugman"
"debamlen";"andrewchow"
"michaelde la merced";"michaelde la merced"
"debamlen";"brooksbarnes"
"mikeisaac";"malinagilchrist"
"jeremyegner";"paulkrugman"
"michaelcooper";"andrewchow"
"alanrappeport";"malinagilchrist"
"michaelde la merced";"brooksbarnes"
"paulkrugman";"alanrappeport"
"patrickhealy";"paulkrugman"
"debamlen";"mikeisaac"
"alanrappeport";"patrickhealy"
"debamlen";"andrewrevkin"
"michaelde la merced";"andreakannapell"
"debamlen";"malinagilchrist"
"paulkrugman";"andrewrevkin"
"michaelde la merced";"andreakannapell"
"debamlen";"andrewrevkin"
"alanrappeport";"patrickhealy"
"paulkrugman";"andrewchow"
"debamlen";"jeremyegner"
"paulkrugman";"maggiehaberman"
"paulkrugman";"alanrappeport"
"paulkrugman";"michaelcooper"
"jeremyegner";"jeremyegner"
"debamlen";"michaelcooper"
"brooksbarnes";"alanrappeport"
"debamlen";"paulkrugman"
"patrickhealy";"paulkrugman"
"alanrappeport";"debamlen"
"debamlen";"michaelcooper"
"debamlen";"maggiehaberman"
"alanrappeport";"mikeisaac"
"debamlen";"andrewchow"
"mikeisaac";"michaelcooper"
"andrewrevkin";"malinagilchrist"
"debamlen";"paulkrugman"
"jeremyegner";"michaelcooper"
"debamlen";"paulkrugman"
"debamlen";"andrewchow"
"brooksbarnes";"debamlen"
"paulkrugman";"maggiehaberman"
"debamlen";"michaelde la merced"
"mikeisaac";"debamlen"
"michaelde la merced";"jeremyegner"
"malinagilchrist";"alanrappeport"
"alanrappeport";"paulkrugman"
"debamlen";"andreakannapell"
"maggiehaberman";"paulkrugman"
"paulkrugman";"malinagilchrist"
"andrewrevkin";"michaelde la merced"
"mikeisaac";"jeremyegner"
"debamlen";"alanrappeport"
"maggiehaberman";"michaelcooper"
"debamlen";"andreakannapell"
"michaelcooper";"jeremyegner"
"paulkrugman";"andrewchow"
"maggiehaberman";"michaelde la merced"
"debamlen";"debamlen"
"maggiehaberman";"paulkrugman"
"paulkrugman";"andreakannapell"
"jeremyegner";"andrewrevkin"
"debamlen";"patrickhealy"
"paulkrugman";"andreakannapell"
"debamlen";"andrewchow"
"patrickhealy";"brooksbarnes"
"malinagilchrist";"mikeisaac"
"brooksbarnes";"patrickhealy"
"patrickhealy";"alanrappeport"
"malinagilchrist";"malinagilchrist"
"debamlen";"patrickhealy"
"maggiehaberman";"patrickhealy"
"alanrappeport";"mikeisaac"
"maggiehaberman";"alanrappeport"
"andrewrevkin";"jeremyegner"
"debamlen";"michaelde la merced"
"debamlen";"brooksbarnes"
"maggiehaberman";"paulkrugman"
"paulkrugman";"paulkrugman"
"malinagilchrist";"andrewchow"
"mikeisaac";"maggiehaberman"
"debamlen";"michaelde la merced"
"paulkrugman";"patrickhealy"
"mikeisaac";"mikeisaac"
"michaelcooper";"alanrappeport"
"debamlen";"andrewrevkin"
"malinagilchrist";"jeremyegner"
"paulkrugman";"malinagilchrist"
"jeremyegner";"jeremyegner"
"paulkrugman";"mikeisaac"
"debamlen";"andrewrevkin"
"malinagilchrist";"paulkrugman"
"brooksbarnes";"andrewrevkin"
